rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr
74c1,12345678,367,15,0,1691399464338,158870899,27,0.148366,4059297,25,0.189484,2,"(0,0)",63,22,-10.5,23.5,-93,98.5,15,21,34
74c1,12345678,467,14,0,1691399465338,159798630,27,0.055364,4529446,22,0.083252,2,"(0,1)",52,23,-10.5,23.5,-95,102.3,15,19,35.5
74c1,12345678,567,13,0,1691399466338,160149011,27,0.019304,9596913,22,0.067133,2,"(0,1)",65,22,-10.5,23.5,-91,92,15,23,27
74c1,12345678,667,13,0,1691399467338,160528928,27,0.008022,14839722,25,0.066758,2,"(0,1)",76,22,-10.5,23.5,-92,92.9,15,23,31.5
74c1,12345678,767,13,0,1691399468338,160884679,27,0.002797,18843442,25,0.063698,2,"(0,1)",58,23,-10.5,23.5,-90,97.1,15,24,33.5
74c1,12345678,867,15,0,1691399469338,161241233,27,0.000975,23371560,25,0.12885,2,"(0,0)",75,22,-10.5,23.5,-91,98.3,15,25,33.5
74c1,12345678,967,15,0,1691399470338,161594412,27,0.00034,27366891,23,0.136192,2,"(0,0)",73,22,-10.5,23.5,-92,97.4,15,24,31.5
74c1,12345678,43,15,0,1691399471338,161896913,27,0.000119,30682670,23,0.077719,2,"(0,0)",58,23,-10.5,23.5,-91,99.4,15,20,36
74c1,12345678,143,15,0,1691399472338,162279969,27,0.011524,34805194,25,0.082426,2,"(0,0)",58,22,-10.5,23.5,-84,93.7,15,23,28.5
74c1,12345678,243,15,0,1691399473338,162624833,27,0.004018,38885118,24,0.145015,2,"(0,0)",74,19,-10.5,23.5,-90,92,15,24,28.5
74c1,12345678,343,15,0,1691399474338,162984285,27,0.005871,43401613,23,0.092192,2,"(0,0)",50,19,-10.5,23.5,-95,94.4,15,21,39.5
74c1,12345678,443,15,0,1691399475338,163309989,27,0.002047,47405592,24,0.058532,2,"(0,0)",78,19,-10.5,23.5,-95,92.9,15,27,29.5
74c1,12345678,543,15,0,1691399476338,163669137,27,0.00465,51365225,24,0.098762,2,"(0,0)",73,19,-10.5,23.5,-95,95,15,24,32
74c1,12345678,643,15,0,1691399477338,163930690,27,0.003393,51730758,24,0.07693,2,"(0,0)",58,22,-10.5,23.5,-90,102.2,15,24,37
74c1,12345678,743,15,0,1691399478338,163985814,23,0.001183,51769409,22,0.062932,2,"(0,0)",54,23,-10.5,23.5,-98,95,15,19,38.5
74c1,12345678,843,15,0,1691399479338,164037112,19,0.000413,51780513,18,0.024381,2,"(0,0)",54,23,-10.5,23.5,-93,86,14,16,20
74c1,12345678,943,15,0,1691399480338,164121487,16,0.000144,51786999,19,0.010495,2,"(0,1)",48,23,-10.5,23.5,-96,105.3,15,22,39
74c1,12345678,19,15,0,1691399481338,164154481,11,5e-05,51796601,16,0.003659,2,"(0,1)",52,23,-10.5,23.5,-102,92.9,15,24,29
74c1,12345678,119,15,0,1691399482338,164162070,9,1.7e-05,51799600,11,0.001575,2,"(0,0)",42,23,-10.5,23.5,-99,86,13,18,29
74c1,12345678,219,15,0,1691399483338,164166877,9,6e-06,51801718,9,0.000549,2,"(0,0)",48,23,-10.5,23.5,-99,92,14,20,29
74c1,12345678,319,15,0,1691399484338,164199722,9,2e-06,51820295,10,0.000213,2,"(0,0)",48,23,-10.5,23.5,-95,86,14,17,29
74c1,12345678,419,15,0,1691399485338,164255368,9,1e-06,51826307,9,0.000102,2,"(0,0)",50,23,-10.5,23.5,-96,99.8,13,15,32.5
74c1,12345678,519,15,0,1691399486338,164263234,9,0,51829782,9,3.9e-05,2,"(0,0)",42,23,-10.5,23.5,-96,93.7,14,21,30.5
74c1,12345678,619,15,0,1691399487338,164276714,9,0,51832687,9,1.7e-05,2,"(0,0)",44,23,-10.5,23.5,-95,95.5,14,20,30.5
74c1,12345678,719,15,0,1691399488338,164286545,9,0,51835163,9,7e-06,2,"(0,0)",44,23,-10.5,23.5,-94,92,14,19,27
74c1,12345678,819,15,0,1691399489338,164669778,11,0,51852761,10,3e-06,2,"(0,0)",43,23,-10.5,23.5,-95,93.7,14,22,29
74c1,12345678,919,15,0,1691399490338,170306048,21,0.004154,51942662,13,1e-06,2,"(0,0)",54,22,-10.5,23.5,-97,95,14,20,31
74c1,12345678,1019,15,0,1691399491338,176721628,25,0.001448,52062396,16,0,2,"(0,0)",54,22,-10.5,23.5,-92,96.4,14,22,33
74c1,12345678,95,15,0,1691399492338,183142253,25,0.036498,52279299,20,0,2,"(0,0)",60,19,-10.5,23.5,-92,96.4,14,21,31.5
74c1,12345678,195,15,0,1691399493338,189537077,25,0.024395,52350210,22,0,2,"(0,0)",59,19,-10.5,23.5,-93,100.6,14,22,36
74c1,12345678,295,15,0,1691399494338,196006994,25,0.048972,52420564,26,0,2,"(0,1)",58,22,-10.5,23.5,-94,95,14,21,30.5
74c1,12345678,395,15,0,1691399495338,202450801,23,0.03879,52525004,27,0.135727,2,"(0,0)",65,19,-10.5,23.5,-93,90.7,13,20,27
74c1,12345678,495,15,0,1691399496338,208839623,21,0.067644,52630976,22,0.101609,2,"(0,0)",58,19,-10.5,23.5,-94,90.7,13,20,27.5
74c1,12345678,595,15,0,1691399497338,215304346,21,0.077241,52789821,24,0.039365,2,"(0,0)",58,19,-10.5,23.5,-94,101,12,17,36.5
74c1,12345678,695,15,0,1691399498338,221745953,27,0.035756,52918494,25,0.160142,2,"(0,0)",61,19,-10.5,23.5,-95,97.1,15,19,31.5
74c1,12345678,795,15,0,1691399499338,228180616,25,0.109882,53113715,25,0.059483,2,"(0,1)",59,19,-10.5,23.5,-95,101,15,22,36
74c1,12345678,895,15,0,1691399500338,234610618,25,0.047386,53322817,26,0.067545,2,"(0,0)",60,19,-10.5,23.5,-96,92,14,21,27.5
74c1,12345678,995,15,0,1691399501338,240996524,23,0.062372,53450098,25,0.131962,2,"(0,0)",57,19,-10.5,23.5,-94,92.9,13,21,29.5
74c1,12345678,71,15,0,1691399502338,247473275,21,0.047287,53671772,25,0.084694,2,"(0,0)",58,19,-10.5,23.5,-94,99.2,12,23,34
74c1,12345678,171,15,0,1691399503338,253934643,21,0.061322,53921579,24,0.051356,2,"(0,0)",60,19,-10.5,23.5,-93,98.7,12,23,34.5
74c1,12345678,271,15,0,1691399504338,260350977,21,0.036502,54062024,24,0.156324,2,"(0,0)",58,22,-10.5,23.5,-92,85.7,12,23,21
74c1,12345678,371,15,0,1691399505338,263783454,21,0.040788,54196230,24,0.076689,2,"(0,0)",54,22,-10.5,23.5,-94,100.9,12,22,38
74c1,12345678,471,15,0,1691399506338,263938316,23,0.014222,56532328,26,0.052835,2,"(0,1)",70,19,-10.5,23.5,-94,90.7,14,21,30
74c1,12345678,571,15,0,1691399507338,264204985,19,0.105692,62945815,24,0.136373,2,"(0,0)",66,19,-10.5,23.5,-95,90.7,13,24,28.5
74c1,12345678,671,16,0,1691399508338,264453480,22,0.036853,68997295,24,0.074784,2,"(0,0)",59,19,-10.5,23.5,-92,96.4,13,21,32.5
74c1,12345678,771,16,0,1691399509338,264752831,25,0.046841,72603216,26,0.049142,2,"(0,0)",58,19,-10.5,23.5,-93,92.9,15,29,30
74c1,12345678,871,16,0,1691399510338,265079618,25,0.016332,78325026,25,0.156423,2,"(0,1)",65,19,-10.5,23.5,-99,92.9,14,18,29
74c1,12345678,971,15,0,1691399511338,265372919,23,0.008149,80579161,24,0.076,2,"(0,1)",64,19,-10.5,23.5,-96,90.7,13,18,30
74c1,12345678,47,16,0,1691399512338,265661557,23,0.004713,86388221,25,0.059647,2,"(0,1)",64,19,-10.5,23.5,-98,94.4,13,22,31.5
74c1,12345678,147,16,0,1691399513338,265987020,23,0.001643,90749929,26,0.110953,2,"(0,1)",67,19,-10.5,23.5,-99,92.9,13,22,30
74c1,12345678,247,16,0,1691399514338,266266868,23,0.000573,93456121,25,0.110608,2,"(0,1)",66,19,-10.5,23.5,-93,92.9,13,19,30.5
74c1,12345678,347,16,0,1691399515338,266555366,23,0.0002,96367259,24,0.061362,2,"(0,1)",52,22,-10.5,23.5,-96,92,13,21,29
74c1,12345678,447,16,0,1691399516338,266807029,21,7e-05,99985763,26,0.15361,2,"(0,0)",64,19,-10.5,23.5,-100,98.3,12,22,35
74c1,12345678,547,16,0,1691399517338,267055558,21,2.4e-05,104199137,25,0.102273,2,"(0,0)",57,19,-10.5,20.5,-105,96.4,12,22,34.5
74c1,12345678,647,16,0,1691399518338,267293318,21,0.006437,108706455,25,0.140126,2,"(0,0)",61,19,-11,17,-107,90.7,12,19,29
74c1,12345678,747,16,0,1691399519338,267533543,21,0.005619,112400353,22,0.094879,2,"(0,0)",52,23,-10.5,23.5,-101,95.5,12,21,33.5
74c1,12345678,847,16,0,1691399520338,267767880,21,0.016677,116114850,24,0.044545,2,"(0,0)",56,19,-10.5,23.5,-101,93.7,12,17,31
74c1,12345678,947,16,0,1691399521338,267973406,23,0.005815,117682871,26,0.099221,2,"(0,0)",50,23,-10.5,23.5,-102,92,13,23,28.5
74c1,12345678,23,16,0,1691399522338,268039080,18,0.002028,117694496,26,0.107304,2,"(0,0)",48,23,-11,18.5,-107,90.7,12,18,38
74c1,12345678,123,16,0,1691399523338,268070238,12,0.000707,117699452,20,0.041572,2,"(0,0)",40,23,-11,17.5,-108,90.7,13,19,31.5
74c1,12345678,223,16,0,1691399524338,268077420,9,0.081247,117702467,12,0.014495,2,"(0,0)",33,23,-11,17,-109,105,12,19,46
74c1,12345678,323,16,0,1691399525338,268085066,9,0.028329,117704447,9,0.018902,2,"(0,1)",35,22,-11,19,-106,95,10,22,32
74c1,12345678,423,16,0,1691399526338,268089873,9,0.009878,117706503,9,0.006591,2,"(0,0)",34,22,-11,13.5,-111,97.1,9,24,36.5
74c1,12345678,523,16,0,1691399527338,268107431,9,0.051274,117718235,9,0.002837,2,"(0,0)",40,22,-11,13.5,-111,93.7,9,20,27.5
74c1,12345678,623,16,0,1691399528338,268174926,9,0.034078,117731759,9,0.001099,2,"(0,1)",35,22,-10.5,22.5,-106,93.7,10,24,31
74c1,12345678,723,16,0,1691399529338,268307717,11,0.011882,117756318,11,0.000426,2,"(0,0)",42,22,-11,17,-108,95.5,10,23,32.5
74c1,12345678,823,16,0,1691399530338,268354371,10,0.004143,117775935,10,0.000183,2,"(0,1)",43,22,-11,14.5,-110,86,11,18,24.5
74c1,12345678,923,16,0,1691399531338,268414660,9,0.001445,117792344,10,7.1e-05,2,"(0,1)",40,22,-11,16,-108,90.7,10,22,28
74c1,12345678,1023,16,0,1691399532338,268424918,9,0.000504,117797389,9,3.1e-05,2,"(0,1)",39,22,-10.5,18,-107,96.7,10,24,32.5
74c1,12345678,99,16,0,1691399533338,269960437,14,0.000176,117828403,12,1.2e-05,2,"(0,1)",43,22,-10.5,18.5,-107,89,10,22,29
74c1,12345678,199,16,0,1691399534338,277070745,18,0.196438,117895662,16,5e-06,2,"(0,1)",49,22,-11,15,-110,95,11,20,31.5
74c1,12345678,299,16,0,1691399535338,284344783,16,0.069513,118023333,21,2e-06,2,"(0,1)",48,19,-10.5,16,-109,95,10,20,32.5
74c1,12345678,399,16,0,1691399536338,291087448,17,0.040313,118245623,26,0.105835,2,"(0,1)",46,19,-11,12,-112,89,10,21,30.5
74c1,12345678,499,16,0,1691399537338,297593173,17,0.064605,118302780,22,0.111404,2,"(0,0)",42,22,-11,11,-113,92.9,10,22,34
74c1,12345678,599,16,0,1691399538338,304404143,17,0.040227,118401279,22,0.038844,2,"(0,0)",44,19,-11,14,-110,96.4,10,17,31.5
74c1,12345678,699,16,0,1691399539338,311226531,17,0.034748,118495194,23,0.015049,2,"(0,0)",42,19,-10.5,20,-107,95,10,20,29
74c1,12345678,799,16,0,1691399540338,318324487,17,0.017732,118580308,23,0.15685,2,"(0,1)",39,19,-10.5,20.5,-107,85,10,22,31.5
74c1,12345678,899,16,0,1691399541338,324828998,17,0.014336,118762554,23,0.081342,2,"(0,1)",48,19,-10.5,22,-106,86,10,22,27.5
74c1,12345678,999,16,0,1691399542338,331873356,21,0.038565,118930082,23,0.04271,2,"(0,1)",43,19,-10.5,23.5,-105,98.3,12,21,35
74c1,12345678,75,16,0,1691399543338,339264640,19,0.091766,119063634,21,0.062611,2,"(0,1)",35,19,-10.5,23.5,-105,99.2,12,23,34
74c1,12345678,175,16,0,1691399544338,346560137,19,0.124408,119250345,24,0.0553,2,"(0,1)",35,23,-11,13.5,-111,89,11,21,26.5
74c1,12345678,275,16,0,1691399545338,353860749,19,0.079644,119454852,23,0.062803,2,"(0,1)",39,19,-11,15.5,-110,92.9,12,20,29
74c1,12345678,375,16,0,1691399546338,354592446,18,0.030999,119487761,23,0.032629,2,"(0,1)",38,23,-11,14,-111,98.5,11,13,32
74c1,12345678,475,16,0,1691399547338,354653392,20,0.010809,119681581,24,0.01934,2,"(0,1)",42,19,-10.5,22.5,-106,96.7,12,23,32
74c1,12345678,575,16,0,1691399548338,354857224,19,0.018385,124398841,20,0.146547,2,"(0,1)",44,19,-10.5,17.5,-109,97.4,11,12,33
74c1,12345678,675,16,0,1691399549338,355097852,21,0.009744,129100201,20,0.06009,2,"(0,1)",46,19,-10.5,19,-107,92.9,12,22,30.5
74c1,12345678,775,16,0,1691399550338,355343817,17,0.143583,133426342,24,0.087904,2,"(0,0)",52,19,-10.5,23.5,-105,95,10,21,30
74c1,12345678,875,16,0,1691399551338,355555186,16,0.16199,137376653,24,0.104753,2,"(0,1)",51,19,-10.5,23.5,-105,92.9,10,24,29.5
74c1,12345678,975,16,0,1691399552338,355744499,16,0.059697,141414692,24,0.077942,2,"(0,0)",53,19,-10.5,23.5,-104,96.4,10,23,32
74c1,12345678,51,16,0,1691399553338,355961206,17,0.039647,145788044,22,0.15653,2,"(0,1)",49,19,-10.5,23.5,-106,95,10,24,30.5
74c1,12345678,151,16,0,1691399554338,356172909,17,0.016923,150002986,22,0.088011,2,"(0,1)",49,22,-10.5,21,-105,92.9,10,20,28.5
74c1,12345678,251,16,0,1691399555338,356422729,17,0.005901,154157439,23,0.048789,2,"(0,1)",57,22,-10.5,17.5,-109,97.7,10,19,32.5
74c1,12345678,351,16,0,1691399556338,356632723,17,0.006917,158304346,24,0.077788,2,"(0,1)",54,22,-11,12.5,-111,90.7,10,21,31.5
74c1,12345678,451,16,0,1691399557338,356845977,19,0.018847,162745125,24,0.07025,2,"(0,0)",53,22,-11,17,-108,89,11,24,28.5
74c1,12345678,551,16,0,1691399558338,357046186,17,0.015823,164191986,23,0.062748,2,"(0,1)",48,22,-10.5,19,-107,100.1,10,18,31.5
74c1,12345678,651,16,0,1691399559338,357115348,15,0.005517,164239042,20,0.033654,2,"(0,0)",44,23,-10.5,19.5,-107,95,10,13,28.5
74c1,12345678,751,16,0,1691399560338,357179309,12,0.001924,164253027,20,0.013038,2,"(0,1)",40,23,-10.5,17.5,-108,98.7,10,24,41.5
74c1,12345678,851,16,0,1691399561338,357221472,9,0.000671,164260976,19,0.006236,2,"(0,1)",44,23,-10.5,18.5,-107,83.4,11,18,25
74c1,12345678,951,16,0,1691399562338,357227590,9,0.000234,164263188,10,0.002174,2,"(0,0)",42,23,-10.5,21.5,-106,96,11,20,30
74c1,12345678,27,16,0,1691399563338,357232365,9,8.2e-05,164265081,9,0.000842,2,"(0,0)",40,23,-10.5,18,-108,107.5,11,27,31
74c1,12345678,127,16,0,1691399564338,357237172,9,2.8e-05,164267183,9,0.000294,2,"(0,1)",42,23,-11,16,-109,89,10,22,26
74c1,12345678,227,16,0,1691399565338,357242416,9,1e-05,164269168,9,0.000102,2,"(0,0)",32,23,-11,12.5,-113,105,10,24,33
74c1,12345678,327,16,0,1691399566338,357260334,9,3e-06,164280967,9,4.4e-05,2,"(0,0)",35,22,-11,13.5,-111,86,9,15,26.5
74c1,12345678,427,16,0,1691399567338,357332544,9,1e-06,164295248,9,1.9e-05,2,"(0,0)",39,22,-11.5,11.5,-113,93.7,9,17,25
74c1,12345678,527,16,0,1691399568338,357338662,9,0.053145,164298531,9,7e-06,2,"(0,1)",31,22,-11.5,10.5,-113,94.4,9,23,32
74c1,12345678,627,16,0,1691399569338,357349801,9,0.01853,164300685,9,3e-06,2,"(0,0)",34,22,-11,18,-108,89,9,20,28
74c1,12345678,727,17,0,1691399570338,357361380,9,0.006461,164303453,9,1e-06,2,"(0,0)",37,22,-11,16,-109,97.1,9,22,24.5
74c1,12345678,827,17,0,1691399571338,357369868,9,0.002253,164308475,9,0,2,"(0,0)",37,22,-11,16.5,-109,82.5,9,14,26.5
74c1,12345678,927,17,0,1691399572338,361063666,15,0.000786,164376536,16,0.005381,2,"(0,0)",46,23,-10.5,19.5,-107,90.7,9,21,28
74c1,12345678,3,17,0,1691399573338,367707681,15,0.000274,164463686,21,0.002316,2,"(0,0)",38,23,-11,15,-109,97.1,9,22,33.5
74c1,12345678,103,16,0,1691399574338,374329249,15,9.6e-05,164704075,25,0.137398,2,"(0,0)",50,22,-10.5,17.5,-109,92.9,9,22,30
74c1,12345678,203,17,0,1691399575338,380786248,15,0.004911,164807804,22,0.117188,2,"(0,0)",33,22,-10.5,20,-107,86,9,20,29.5
74c1,12345678,303,17,0,1691399576338,387245065,15,0.016606,164905661,22,0.045401,2,"(0,0)",35,22,-11,16,-109,103.9,9,19,37
74c1,12345678,403,16,0,1691399577338,393699929,15,0.070936,165017699,24,0.05254,2,"(0,0)",42,23,-11,11,-113,86,9,18,24
74c1,12345678,503,17,0,1691399578338,400226416,17,0.061176,165156342,23,0.033682,2,"(0,0)",43,19,-11,11,-113,85.9,10,22,32.5
74c1,12345678,603,17,0,1691399579338,406682931,14,0.073534,165342468,24,0.066241,2,"(0,0)",39,19,-11,14,-112,86,9,19,36.5
74c1,12345678,703,17,0,1691399580338,413201842,15,0.028885,165483270,24,0.051361,2,"(0,0)",45,19,-11,13,-113,77.6,9,22,28
74c1,12345678,803,17,0,1691399581338,419935439,16,0.087966,165749872,25,0.101215,2,"(0,0)",48,23,-11.5,9,-116,96,10,21,33
74c1,12345678,903,17,0,1691399582338,426820121,15,0.046276,165895502,23,0.135385,2,"(0,0)",40,22,-11,14,-111,95.5,9,19,31.5
74c1,12345678,1003,17,0,1691399583338,433691861,15,0.020331,166140968,23,0.074208,2,"(0,0)",43,22,-10.5,17.5,-109,98,9,19,36
74c1,12345678,79,17,0,1691399584338,440211426,14,0.008034,166357136,23,0.104935,2,"(0,0)",48,23,-11,14,-110,89,9,18,27
74c1,12345678,179,17,0,1691399585338,440236638,12,0.014611,166359820,23,0.063396,2,"(0,0)",42,23,-11,11.5,-113,83.9,10,19,33.5
74c1,12345678,279,17,0,1691399586338,440265159,12,0.005095,166787015,23,0.02729,2,"(0,0)",47,19,-10.5,21,-108,86,10,18,31
74c1,12345678,379,17,0,1691399587338,440431371,17,0.001776,171163867,23,0.129912,2,"(0,0)",43,19,-11,12.5,-112,85.3,10,19,26
74c1,12345678,479,17,0,1691399588338,440643638,17,0.043484,175624154,19,0.09133,2,"(0,1)",47,22,-11.5,10.5,-115,89,10,20,27.5
74c1,12345678,579,17,0,1691399589338,440852714,15,0.020986,179692438,23,0.035383,2,"(0,0)",45,19,-11.5,9.5,-115,89,9,24,31
74c1,12345678,679,17,0,1691399590338,441039271,16,0.018032,183771768,22,0.133728,2,"(0,0)",48,23,-11.5,7,-118,89,10,12,29.5
74c1,12345678,779,17,0,1691399591338,441244066,15,0.009234,188264357,22,0.051781,2,"(0,0)",43,19,-11,13.5,-112,90.7,9,24,30
74c1,12345678,879,17,0,1691399592338,441450180,19,0.00322,192000548,24,0.092867,2,"(0,0)",47,19,-11,13,-112,89,11,17,26
74c1,12345678,979,17,0,1691399593338,441678938,17,0.009675,196527908,22,0.08971,2,"(0,1)",50,22,-11,17.5,-107,89,10,19,27.5
74c1,12345678,55,17,0,1691399594338,441881490,15,0.005366,200726970,23,0.049297,2,"(0,1)",53,22,-11,15.5,-108,86,9,22,28.5
74c1,12345678,155,17,0,1691399595338,442095330,20,0.001871,204978975,26,0.084621,2,"(0,1)",60,22,-10.5,21,-105,86,12,21,28.5
74c1,12345678,255,17,0,1691399596338,442316926,17,0.007123,208377012,26,0.1459,2,"(0,0)",55,22,-10.5,23.5,-100,89,10,21,29
